CHR	STRAND	TSS	GENE
7	+	142880511	TAS2R39
7	+	142919171	TAS2R40
7	+	142960521	GSTK1
7	+	142981991	TMEM139
7	+	142982042	TMEM139
7	+	142985307	CASP2
7	+	142986680	CASP2
7	+	143013218	CLCN1
7	-	143059173	FAM131B
7	-	143059840	FAM131B
7	+	143078359	ZYX
7	+	143079778	MIR6892
7	+	143104905	EPHA1-AS1
7	-	143105985	EPHA1
7	+	143140545	TAS2R60
7	+	143174965	TAS2R41
7	+	143268893	CTAGE15
7	+	143318044	FAM115C
7	+	143318541	FAM115C
7	-	143344739	FAM115D
7	+	143412938	FAM115C
7	-	143454843	CTAGE6
7	+	143507082	FAM115D
7	-	143533810	LOC154761
7	-	143582466	FAM115A
7	-	143599172	FAM115A
7	-	143599278	FAM115A
7	+	143632325	OR2F2
7	+	143657019	OR2F1
7	+	143701089	OR6B1
7	+	143747494	OR2A5
7	+	143771312	OR2A25
7	+	143792200	OR2A12
7	+	143806675	OR2A2
7	+	143826205	OR2A14
7	+	143880547	CTAGE4
7	-	143892791	ARHGEF35
7	-	143906966	RNU6-57P
7	-	143929936	OR2A1
7	-	143929936	OR2A42
7	-	143948548	OR2A9P
7	-	143948696	OR2A20P
7	-	143956721	OR2A7
7	-	143966392	CTAGE4
7	-	143966877	CTAGE8
7	-	143983096	ARHGEF34P
7	+	143996465	OR2A20P
7	+	143996613	OR2A9P
7	+	144015217	OR2A1
7	+	144015217	OR2A42
7	+	144038210	RNU6-57P
7	+	144052488	ARHGEF5
7	-	144107320	NOBOX
7	-	144533146	TPK1
7	+	145813452	CNTNAP2
7	+	146643907	MIR548AQ
7	-	146643927	MIR548AR
7	-	146794701	AC006004.1
7	-	147075213	MIR548F4
7	-	147254962	MIR548I4
7	+	147592370	MIR548F3
7	+	147626684	MIR548T
7	+	148287656	C7orf33
7	+	148395932	CUL1
7	-	148580601	EZH2
7	-	148581441	EZH2
7	-	148725782	PDIA4
7	-	148787869	ZNF786
7	-	14881075	DGKB
7	-	148823438	ZNF425
7	+	148823507	ZNF398
7	+	148844559	ZNF398
7	+	148892576	ZNF282
7	+	148936741	ZNF212
7	+	148959261	ZNF783
7	+	148982371	LOC155060
7	-	149158053	ZNF777
7	-	149194898	ZNF746
7	-	149321881	ZNF767P
7	+	149412101	KRBA1
7	-	149470295	ZNF467
7	+	149473130	SSPO
7	+	149535508	ZNF862
7	+	149570056	ATP6V0E2
7	-	149570951	ATP6V0E2-AS1
7	+	149717	AC093627.10
7	-	1499109	MICALL2
7	-	150000069	ACTR3C
7	+	150020295	LRRC61
7	-	150020758	ACTR3C
7	+	150026937	ZBED6CL
7	-	150038763	RARRES2
7	+	150064035	RNU6-33P
7	+	150064035	RNU6-34P
7	+	150065878	REPIN1
7	+	150068257	REPIN1
7	+	150076405	ZNF775
7	+	150102839	LOC728743
7	+	150130741	LINC00996
7	+	150147961	GIMAP8
7	+	150211944	GIMAP7
7	+	150264457	GIMAP4
7	-	150329736	GIMAP6
7	+	150382793	GIMAP2
7	+	150413644	GIMAP1
7	+	150413644	GIMAP1-GIMAP5
7	+	150434435	GIMAP5
7	-	150497621	TMEM176B
7	+	150497853	TMEM176A
7	-	150498448	TMEM176B
7	+	150549564	AOC1
7	-	150652917	KCNH2
7	-	150675402	KCNH2
7	+	150688143	NOS3
7	+	150690891	NOS3
7	-	150721586	ATG9B
7	+	150725508	ABCB8
7	+	150745378	ASIC3
7	-	150755052	CDK5
7	+	150755298	SLC4A2
7	+	150756656	SLC4A2
7	+	150759633	SLC4A2
7	+	150759738	SLC4A2
7	-	150777970	FASTK
7	-	150780413	TMUB1
7	-	150780620	TMUB1
7	+	150782917	AGAP3
7	+	150783798	AGAP3
7	-	150864635	GBX1
7	-	150884478	ASB10
7	-	150884919	ASB10
7	-	150924460	ABCF2
7	+	150929574	CHPF2
7	+	150935506	MIR671
7	-	150945749	SMARCD3
7	-	150973820	SMARCD3
7	-	150974231	SMARCD3
7	+	151038846	NUB1
7	+	151106246	WDR86-AS1
7	-	151107124	WDR86
7	-	151107791	WDR86
7	-	151130725	MIR3907
7	-	151137099	CRYGN
7	-	151217010	RHEB
7	-	151329344	PRKAG2
7	-	151511957	PRKAG2
7	+	151574126	PRKAG2-AS1
7	-	151574316	PRKAG2
7	+	151653463	GALNTL5
7	+	151722777	GALNT11
7	-	152133090	KMT2C
7	+	152133979	FABP5P3
7	+	152161208	LINC01003
7	-	152373250	XRCC2
7	+	152456833	ACTR3B
7	+	153584181	DPP6
7	+	153749502	DPP6
7	+	154002296	DPP6
7	-	1544018	INTS1
7	+	154720226	PAXIP1-AS2
7	-	154794682	PAXIP1
7	+	154795142	PAXIP1-AS1
7	+	154862033	HTR5A
7	-	154863267	HTR5A-AS1
7	+	155089485	INSIG1
7	-	155160628	BLACE
7	+	155250823	EN2
7	-	155326539	CNPY1
7	+	155437202	RBM33
7	-	155604967	SHH
7	-	15601640	AGMO
7	-	156238282	AC073133.1
7	+	156333184	LINC00244
7	-	156395889	LINC01006
7	-	156433348	C7orf13
7	+	156433352	RNF32
7	+	156433440	RNF32
7	+	156435670	RNF32
7	-	156685902	LMBR1
7	+	156742416	NOM1
7	-	156802129	MNX1
7	-	156803347	MNX1
7	+	156803550	MNX1-AS1
7	+	156931654	UBE3C
7	+	1570367	MAFK
7	+	157129709	DNAJB6
7	+	157129710	DNAJB6
7	+	157258924	AC006372.4
7	-	15726308	MEOX2
7	+	15728002	AC005550.4
7	-	157367114	MIR153-2
7	+	157647276	AC011899.9
7	-	158325505	MIR595
7	-	158380482	PTPRN2
7	+	158384307	MIR5707
7	-	158497522	NCAPG2
7	-	158622319	ESYT2
7	+	158649268	WDR60
7	+	158801044	LINC00689
7	-	158937649	VIPR2
7	-	1596066	TMEM184A
7	-	1609629	PSMG3
7	-	1609668	PSMG3
7	+	1609708	PSMG3-AS1
7	+	16250110	ISPD-AS1
7	-	16460947	ISPD
7	-	16505474	SOSTDC1
7	+	1654105	TFAMP1
7	+	16566504	LRRC72
7	-	16685442	ANKMY2
7	+	16685758	BZW2
7	+	16793350	TSPAN13
7	-	16844738	AGR2
7	-	16921613	AGR3
7	+	17338275	AHR
7	+	17414540	AC019117.1
7	+	1748797	ELFN1
7	-	17598533	AC017060.1
7	-	17980131	SNX13
7	-	18067486	PRPS1L1
7	+	18126571	HDAC9
7	+	18535368	HDAC9
7	+	18535884	HDAC9
7	+	18548899	HDAC9
7	-	1883889	MIR4655
7	-	19157295	TWIST1
7	-	19185044	FERD3L
7	+	192968	FAM20C
7	-	19745059	MIR3146
7	-	19748660	TWISTNB
7	-	19812404	TMEM196
7	-	20180049	AC005062.2
7	+	20181538	MACC1-AS1
7	-	20257013	MACC1
7	+	20336330	AC099342.1
7	+	20370724	ITGB8
7	-	20371385	LOC101927811
7	+	20655244	ABCB5
7	+	20686965	ABCB5
7	-	20826508	SP8
7	+	20866916	RPL23P8
7	+	21467688	SP4
7	+	21582832	DNAH11
7	-	21985542	CDCA7L
7	-	22396533	RAPGEF5
7	-	22539901	STEAP1B
7	+	22602955	AC002480.3
7	-	2272583	MAD1L1
7	+	22766765	IL6
7	-	2281833	FTSJ2
7	+	2281856	NUDT1
7	+	2281895	NUDT1
7	+	2282539	NUDT1
7	-	22862471	TOMM7
7	+	22896231	SNORD93
7	-	2297212	MIR6836
7	-	23053770	FAM126A
7	-	23145322	KLHL7-AS1
7	+	23145352	KLHL7
7	+	23145916	KLHL7
7	+	23221445	NUPL2
7	+	23286315	GPNMB
7	+	23338939	MALSU1
7	-	23509995	IGF2BP3
7	+	23530006	RPS2P32
7	-	2354099	SNX8
7	-	23571660	TRA2A
7	-	23626146	CLK2P
7	+	23636997	CCDC126
7	+	23719748	FAM221A
7	+	23749785	STK31
7	+	23749944	STK31
7	+	2394473	EIF3B
7	+	24323806	NPY
7	+	2443194	CHST12
7	+	24613084	MPP6
7	+	2477397	LOC101927181
7	-	24797083	DFNA5
7	-	24797639	DFNA5
7	-	24932240	OSBPL3
7	-	25019831	OSBPL3
7	-	25164980	CYCS
7	-	25219817	C7orf31
7	-	25268105	NPVF
7	+	2552162	LFNG
7	+	2557496	LFNG
7	+	2559478	LFNG
7	+	2566707	MIR4648
7	-	25880630	RNU6-16P
7	-	2595392	BRAT1
7	+	2598605	IQCE
7	-	25989606	MIR148A
7	+	26191846	NFE2L3
7	-	26240413	HNRNPA2B1
7	+	26240830	CBX3
7	+	26241323	CBX3
7	+	26331514	SNX10
7	+	26400503	SNX10
7	+	26403944	SNX10
7	+	26443107	LOC441204
7	-	26578444	KIAA0087
7	+	26677489	C7orf71
7	+	2671602	TTYH3
7	-	26904341	SKAP2
7	-	27135625	HOXA1
7	+	27135712	HOTAIRM1
7	-	27142394	HOXA2
7	-	27159214	HOXA3
7	-	27166639	HOXA3
7	-	27170399	HOXA4
7	+	27179982	HOXA-AS3
7	-	27183287	HOXA5
7	+	27186781	HOXA-AS3
7	-	27187393	HOXA6
7	+	2719155	AMZ1
7	-	27196296	HOXA7
7	-	27205149	HOXA9
7	+	27208517	HOXA10-AS
7	-	27209182	MIR196B
7	-	27213955	HOXA10
7	-	27219880	HOXA10
7	-	27219880	HOXA10-HOXA9
7	-	27224835	HOXA11
7	+	27225026	HOXA11-AS
7	-	27239725	HOXA13
7	+	27240039	HOTTIP
7	+	2727835	AMZ1
7	+	27282163	EVX1
7	-	27702620	HIBADH
7	+	27778991	TAX1BP1
7	+	27779713	TAX1BP1
7	-	2802774	GNA12
7	+	28220075	JAZF1-AS1
7	-	28220437	JAZF1
7	+	28338939	CREB5
7	+	28452143	CREB5
7	+	28475233	CREB5
7	-	2854893	GNA12
7	+	28725720	CREB5
7	-	2883959	GNA12
7	-	28998029	TRIL
7	+	29019582	LOC100506497
7	-	29186153	CPVL
7	+	29234120	CHN2
7	+	29519485	CHN2
7	+	29603426	PRR15
7	-	29720444	MIR550A3
7	-	29724754	LOC646762
7	+	29724769	DPY19L2P3
7	-	29725437	ZNRF2P2
7	+	29846169	WIPF3
7	-	30029425	SCRN1
7	-	30029734	SCRN1
7	-	30029905	SCRN1
7	-	30066417	FKBP14
7	+	30067976	PLEKHA8
7	+	30174551	MTURN
7	+	30323922	ZNRF2
7	+	30329409	MIR550A1
7	-	30329506	MIR550B1
7	+	30409665	DKFZP586I1420
7	+	30430500	LINC01176
7	-	30518393	NOD1
7	-	30544457	GGCT
7	-	30617395	LOC401320
7	+	30634180	GARS
7	-	30722141	CRHR2
7	-	30739719	CRHR2
7	+	30791750	INMT
7	+	30791750	INMT-FAM188B
7	+	30811032	FAM188B
7	-	3083579	CARD11
7	+	30951414	AQP1
7	+	30960914	AQP1
7	+	30961104	AQP1
7	+	30961118	AQP1
7	+	31003635	GHRHR
7	+	31092075	ADCYAP1R1
7	-	31380538	NEUROD6
7	+	31553684	CCDC129
7	+	31556977	CCDC129
7	+	31569288	CCDC129
7	+	31592615	CCDC129
7	+	31726630	PPP1R17
7	-	32110474	PDE1C
7	-	32111045	PDE1C
7	-	32111048	PDE1C
7	-	32339016	PDE1C
7	-	32498106	LOC100130673
7	-	32530023	LSM5
7	-	32530475	LSM5
7	-	32534870	LSM5
7	+	32535175	AVL9
7	-	32758780	DPY19L1P1
7	+	32767561	ZNRF2P1
7	+	32772592	MIR550A2
7	-	32772689	MIR550B2
7	+	32797897	LINC00997
7	-	32931468	KBTBD2
7	-	32982782	RP9P
7	+	32997015	FKBP9
7	+	330135	WI2-2373I1.2
7	+	33019085	FKBP9
7	-	33080777	NT5C3A
7	-	33102409	NT5C3A
7	-	33149002	RP9
7	+	33169151	BBS9
7	+	3341079	SDK1
7	+	33944522	BMPER
7	+	34697896	NPSR1
7	-	34797884	NPSR1-AS1
7	-	34873943	NPSR1-AS1
7	-	35077653	DPY19L1
7	-	35225774	DPY19L2P1
7	-	35293711	TBX20
7	+	35353465	LOC401324
7	-	35734772	HERPUD2
7	+	35756046	AC018647.3
7	+	35840595	SEPT7
7	+	36134919	LOC101928618
7	+	36192835	EEPD1
7	-	36406782	KIAA0895
7	-	36406842	KIAA0895
7	-	36406850	KIAA0895
7	-	36406878	KIAA0895
7	+	36429414	ANLN
7	-	36429734	KIAA0895
7	-	36639726	AOAH-IT1
7	-	36764154	AOAH
7	-	36959037	MIR1200
7	-	37024717	ELMO1
7	-	37025871	ELMO1
7	+	37037400	ELMO1-AS1
7	-	37393272	ELMO1
7	-	37488555	ELMO1
7	-	37488929	ELMO1
7	+	37779995	GPR141
7	+	37888198	NME8
7	-	37956525	SFRP4
7	+	37960162	EPDR1
7	+	37960920	EPDR1
7	+	38217807	STARD3NL
7	-	38313248	TARP
7	+	38381177	TRG-AS1
7	-	38671167	AMPH
7	-	38726689	FAM183B
7	-	38948800	VPS41
7	+	39017608	POU6F2
7	-	39445945	POU6F2-AS1
7	+	39605974	YAE1D1
7	+	39663151	RALA
7	+	39773166	LINC00265
7	+	39989958	CDK13
7	-	40174251	MPLKIP
7	+	40174574	SUGCT
7	-	41019537	AC005029.1
7	+	41141201	AC005022.1
7	+	4169316	SDK1
7	+	41733513	INHBA-AS1
7	+	41733545	INHBA-AS1
7	-	41742706	INHBA
7	+	419390	AC226118.1
7	-	42276618	GLI3
7	-	42746046	AC027269.2
7	-	42951689	C7orf25
7	-	42971805	PSMA2
7	+	42971938	MRPL32
7	+	43152197	HECW1
7	+	43190493	MIR3943
7	-	43562141	AC011738.4
7	+	43622691	STK17A
7	-	43769140	COA1
7	+	43798271	BLVRA
7	-	43909145	MRPS24
7	-	43946231	URGCP-MRPS24
7	-	43946668	URGCP
7	-	43966010	URGCP
7	+	43966034	UBE2D4
7	+	44040488	SPDYE1
7	-	44058748	POLR2J4
7	+	44078647	LINC00957
7	-	44080222	RASA4CP
7	+	44084238	DBNL
7	+	44091364	MIR6837
7	-	44105186	PGAM2
7	-	44113032	MIR6838
7	-	44122139	POLM
7	+	44143959	AEBP1
7	+	44150447	MIR4649
7	-	44163107	POLD2
7	-	44163169	POLD2
7	-	44180916	MYL7
7	-	44198887	GCK
7	-	44229022	GCK
7	+	44240577	YKT6
7	-	44365230	CAMK2B
7	-	44530385	NUDCD3
7	-	44580914	NPC1L1
7	-	44614137	DDX56
7	-	44621827	TMED4
7	+	44646120	OGDH
7	+	44788529	ZMIZ2
7	+	44795786	ZMIZ2
7	+	44836240	PPIA
7	-	44887725	H2AFV
7	-	44921399	MIR4657
7	-	44924984	PURB
7	-	45018704	MYO1G
7	-	45025109	SNORA9
7	-	45026259	SNHG15
7	+	45039344	CCM2
7	+	45039786	CCM2
7	+	45067232	CCM2
7	-	45128493	NACAD
7	-	45144081	SNORA5A
7	-	45144641	SNORA5C
7	-	45145698	SNORA5B
7	-	45151346	TBRG4
7	+	45197366	RAMP3
7	+	45613738	ADCY1
7	+	45614124	ADCY1
7	-	45808617	SEPT7P2
7	+	45927958	IGFBP1
7	-	45960871	IGFBP3
7	+	4721929	FOXK1
7	-	47621742	TNS3
7	+	47661536	AC095067.1
7	+	47694841	C7orf65
7	+	47801073	LINC00525
7	+	47834888	C7orf69
7	-	47988071	PKD1L1
7	-	48019222	HUS1
7	-	48068716	SUN3
7	+	48075107	C7orf57
7	+	48128199	UPP1
7	+	48128736	UPP1
7	+	48128808	UPP1
7	+	48128850	UPP1
7	+	4815261	AP5Z1
7	+	48211056	ABCA13
7	-	4828270	MIR4656
7	+	48964156	CDC14C
7	-	4901625	PAPOLB
7	-	4923335	RADIL
7	+	49813256	VWC2
7	-	4998844	MMD2
7	-	50132860	ZPBP
7	+	50135681	C7orf72
7	+	5013615	RNF216P1
7	+	50344377	IKZF1
7	-	50518088	FIGNL1
7	+	50599456	AC018705.5
7	-	50628768	DDC
7	-	50633154	DDC
7	-	50772998	GRB10
7	-	50800050	GRB10
7	+	5085451	RBAK
7	+	5085451	RBAK-RBAKDN
7	+	5085552	RBAK
7	-	50861159	GRB10
7	+	5111690	RBAKDN
7	-	51384515	COBL
7	-	5184177	ZNF890P
7	+	5229834	WIPI2
7	+	5253899	WIPI2
7	+	53103348	POM121L12
7	+	5322560	SLC29A4
7	-	53879624	FLJ45974
7	-	54270114	HPVC1
7	+	54610018	VSTM2A
7	+	54624662	GS1-18A18.1
7	-	5463177	TNRC18
7	-	54826939	SEC61G
7	+	54827005	RP11-745C15.2
7	+	55086724	EGFR
7	-	55256642	EGFR-AS1
7	-	55323328	LINC01156
7	-	5535548	MIR589
7	+	55433140	LANCL2
7	-	5553399	FBXL18
7	-	55605409	VOPP1
7	-	55606360	VOPP1
7	-	55620466	VOPP1
7	-	55640200	VOPP1
7	-	5570232	ACTB
7	-	55755725	FKBP9P1
7	-	55756994	FKBP9P1
7	-	55757153	FKBP9P1
7	-	55772260	FKBP9P1
7	-	55930482	SEPT14
7	-	559481	PDGFA
7	+	55980330	ZNF713
7	+	560027	FLJ44511
7	+	56019610	MRPS17
7	+	56032269	GBAS
7	-	56119268	PSPH
7	+	56119377	CCT6A
7	+	56128162	SNORA15
7	+	56131916	SUMF2
7	-	56160689	PHKG1
7	-	56174187	CHCHD2
7	-	56184090	NUPR1L
7	+	5632435	FSCN1
7	-	56516068	LOC650226
7	-	56551012	LOC100240728
7	+	56563915	DKFZp434L192
7	-	56605823	LOC101928401
7	-	56949839	LOC100130849
7	-	57023571	MIR4283-1
7	-	57023571	MIR4283-2
7	-	5720092	RNF216-IT1
7	-	57207571	ZNF479
7	-	57247863	GUSBP10
7	+	57472730	MIR3147
7	+	57509882	ZNF716
7	-	5751541	MIR6874
7	-	5821361	RNF216
7	+	5862790	ZNF815P
7	+	5920428	OCM
7	+	5938340	CCZ1
7	-	6010314	RSPH10B
7	-	6010314	RSPH10B2
7	-	6048737	PMS2
7	+	6048881	AIMP2
7	+	6071006	ANKRD61
7	-	6098860	EIF2AK1
7	+	6144549	USP42
7	-	62764434	ZNF733P
7	+	62809447	LOC100287704
7	+	62809447	LOC100287834
7	-	62859419	LOC100287834
7	+	63081467	MIR4283-1
7	+	63081467	MIR4283-2
7	-	6312242	CYTH3
7	-	63490480	LINC01005
7	+	63505820	ZNF727P
7	+	63667580	ZNF735P
7	+	63688851	ZNF679
7	+	63773185	ZNF736
7	-	6388590	FAM220A
7	+	63894070	YWHAEP1
7	-	64023505	ZNF680
7	+	64035072	LOC100128885
7	+	64042987	LOC641746
7	+	64126460	ZNF107
7	+	64139441	MIR6839
7	+	6414125	RAC1
7	+	642481	AC147651.4
7	+	64254765	ZNF138
7	+	643034	AC147651.4
7	+	64363619	ZNF273
7	-	64451414	ZNF117
7	-	64467124	ERV3-1
7	+	64498731	CCT6P3
7	+	64838711	ZNF92
7	-	6487643	DAGLB
7	+	65112776	INTS4L2
7	-	65215902	LOC441242
7	+	65216091	CCT6P1
7	+	65220512	SNORA22
7	-	65235797	LOC441242
7	-	6523849	KDELR2
7	+	65338256	VKORC1L1
7	-	65447301	GUSB
7	+	65540775	ASL
7	+	65540833	ASL
7	+	65579804	CRCP
7	+	65670258	TPST1
7	-	65865395	LINC00174
7	-	6591067	GRID2IP
7	-	66043498	LOC493754
7	+	66093867	KCTD7
7	+	66119505	RP4-756H11.3
7	+	66147077	RABGEF1
7	+	6617064	ZDHHC4
7	+	66205642	RABGEF1
7	+	66220868	RABGEF1
7	+	6629914	C7orf26
7	-	66309813	GTF2IRD1P1
7	+	66386202	TMEM248
7	-	66460588	SBDS
7	+	66461791	TYW1
7	+	6655526	ZNF853
7	-	66579384	MIR4650-1
7	-	66579384	MIR4650-2
7	-	66767429	PMS2P4
7	+	66767624	STAG3L4
7	+	6676952	ZNF316
7	+	66800962	RP11-166O4.5
7	-	6746566	ZNF12
7	+	6774935	PMS2CL
7	+	6793739	RSPH10B
7	+	6793739	RSPH10B2
7	-	6865926	CCZ1B
7	-	69062481	LOC100507468
7	+	69063904	AUTS2
7	+	69063905	AUTS2
7	+	70597522	WBSCR17
7	+	70772659	MIR3914-2
7	-	70772756	MIR3914-1
7	-	7136417	LOC100131257
7	-	71802208	CALN1
7	-	71877360	CALN1
7	+	72162873	MIR4650-1
7	+	72162873	MIR4650-2
7	+	7222245	C1GALT1
7	-	72298813	TYW1B
7	+	72299951	SBDSP1
7	-	72339656	SPDYE7P
7	+	72349905	POM121
7	+	72361165	POM121
7	-	72425302	NSUN5P2
7	+	72440164	LOC541473
7	+	72440212	LOC100101148
7	-	72476448	STAG3L1
7	-	72476466	STAG3L3
7	+	72476618	PMS2P5
7	+	72476643	PMS2L2
7	-	72500309	SPDYE8P
7	+	72569011	LOC100093631
7	+	72569016	GTF2IP1
7	+	72634673	NCF1B
7	-	72722864	NSUN5
7	-	72739579	TRIM50
7	-	72742085	TRIM50
7	+	72742154	FKBP6
7	+	72742234	FKBP6
7	+	72848108	FZD9
7	-	72936615	BAZ1B
7	+	7294784	LOC101927354
7	-	72971602	BCL7B
7	-	72972065	BCL7B
7	-	72993013	TBL2
7	-	73038870	MLXIPL
7	+	73082173	VPS37D
7	-	73097781	DNAJC30
7	+	73097897	WBSCR22
7	+	73125646	MIR4284
7	-	73134017	STX1A
7	+	73149398	LINC00035
7	-	73153184	ABHD11
7	-	73153190	ABHD11
7	-	73184600	CLDN3
7	+	73245192	CLDN4
7	-	73256855	WBSCR27
7	+	73275488	WBSCR28
7	+	73442118	ELN
7	+	73498106	LIMK1
7	+	73507485	LIMK1
7	+	73588705	EIF4H
7	+	73605527	MIR590
7	+	73624086	LAT2
7	-	73668788	RFC2
7	+	73703804	CLIP2
7	+	73868119	GTF2IRD1
7	+	74071990	GTF2I
7	-	74143256	LOC101926943
7	+	74188308	NCF1
7	-	74267872	GTF2IRD2
7	-	74306731	STAG3L2
7	+	74306886	PMS2P5
7	-	74489717	WBSCR16
7	+	74508346	GTF2IRD2
7	+	74508346	GTF2IRD2B
7	-	74587802	NCF1C
7	-	74653459	LOC100093631
7	-	74867341	GATSL2
7	-	74867509	GATSL1
7	-	74867641	GTF2IP1
7	+	74936532	SPDYE8P
7	+	74964559	SPDYE8P
7	-	74988276	PMS2P5
7	+	74988446	STAG3L1
7	+	75024902	TRIM73
7	+	75024902	TRIM74
7	+	75039604	NSUN5P1
7	-	75115565	POM121C
7	+	75124298	SPDYE5
7	-	75157453	PMS2P3
7	-	752161	PRKAR1B
7	-	752577	PRKAR1B
7	-	752844	PRKAR1B
7	-	75368290	HIP1
7	-	75419064	CCL26
7	-	75443033	CCL24
7	+	75508316	RHBDD2
7	+	75544419	POR
7	+	75544514	MIR4651
7	+	75573100	SNORA14A
7	-	75623992	TMEM120A
7	-	75677321	STYXL1
7	+	75677336	MDH2
7	-	7575460	COL28A1
7	+	75831215	SRRM3
7	+	75931874	HSPB1
7	-	75988342	YWHAG
7	+	76026840	ZP3
7	-	76039012	SRCRB4D
7	+	76054271	ZP3
7	-	7605696	RP5-1159O4.2
7	+	7606615	MIOS
7	+	76090971	DTX2
7	-	76104317	FDPSP2
7	+	76109826	DTX2
7	+	76139744	UPK3B
7	+	76178657	LOC100133091
7	-	76256620	POMZP3
7	+	76610138	DTX2P1-UPK3BP1-PMS2P11
7	+	766337	HEATR2
7	+	76668796	PMS2P9
7	-	766978	PRKAR1B
7	-	767313	PRKAR1B
7	+	76751933	CCDC146
7	+	7680341	RPA3-AS1
7	-	76829150	FGL2
7	+	77044514	RP5-899E9.1
7	-	77045717	GSAP
7	+	77166772	PTPN12
7	+	77167351	PTPN12
7	+	77325742	RSBN1L
7	-	77326662	RSBN1L-AS1
7	-	77427747	TMEM60
7	+	77428108	PHTF2
7	+	77469446	PHTF2
7	-	7758238	RPA3
7	+	77976558	RPL13AP17
7	-	77994043	MIR548AU
7	+	78638303	MAGI2-AS2
7	+	79082272	MAGI2-AS3
7	-	79082890	MAGI2
7	+	79083275	MAGI2-AS3
7	+	79400571	MIR548M
7	+	79764139	GNAI1
7	+	79765070	GNAI1
7	-	80003755	AC004862.6
7	+	8008373	GLCCI1
7	-	8008383	AC009473.1
7	-	80141242	GNAT3
7	+	80231503	CD36
7	+	80231522	CD36
7	+	80267831	CD36
7	+	80275407	CD36
7	+	80275644	CD36
7	+	80275761	CD36
7	+	80275968	CD36
7	-	80548667	SEMA3C
7	-	81399452	HGF
7	+	81638492	AC006145.4
7	-	82073031	CACNA2D1
7	-	82792197	PCLO
7	-	8301682	ICA1
7	-	8301911	ICA1
7	-	8302242	ICA1
7	-	83246737	MIR7976
7	-	83270747	SEMA3E
7	-	83278479	SEMA3E
7	-	83824217	SEMA3A
7	+	84161791	AC003984.1
7	+	8473584	NXPH1
7	-	84751247	SEMA3D
7	+	855193	SUN1
7	+	856251	SUN1
7	+	86273229	GRM3
7	-	86595291	KIAA1324L
7	-	86669550	KIAA1324L
7	-	86689014	KIAA1324L
7	+	86781676	DMTF1
7	+	86781869	DMTF1
7	-	86849031	TMEM243
7	-	86974808	TP53TG1
7	+	86974950	CROT
7	-	87105019	ABCB4
7	+	872141	SUN1
7	+	87257728	RUNDC3B
7	-	87342639	ABCB1
7	+	87505543	DBF4
7	-	87505692	SLC25A40
7	+	87563565	ADAM22
7	-	87849399	SRI
7	-	87856308	SRI
7	-	87936228	STEAP4
7	+	88388752	ZNF804B
7	-	88425031	C7orf62
7	+	89748713	DPY19L2P4
7	+	89783688	STEAP1
7	-	89840949	STEAP2-AS1
7	+	89840999	STEAP2
7	+	89841173	STEAP2
7	+	89843133	STEAP2
7	+	89874487	C7orf63
7	+	89964536	LOC101927446
7	+	89975978	GTPBP10
7	+	90025605	LOC101409256
7	+	90032647	CLDN12
7	+	90225675	CDK14
7	+	90338711	CDK14
7	+	90339129	CDK14
7	+	90893782	FZD1
7	-	91510016	MTERF
7	+	91570188	AKAP9
7	+	916190	GET4
7	-	91763840	CYP51A1
7	-	91764059	CYP51A1
7	-	91794590	LRRD1
7	-	91875212	KRIT1
7	-	91875228	KRIT1
7	-	91875414	KRIT1
7	+	91875547	ANKIB1
7	+	92076761	GATAD1
7	-	92157845	PEX1
7	+	92158086	RBM48
7	+	92167788	MGC16142
7	-	92219384	FAM133B
7	-	92219696	FAM133DP
7	-	92219708	FAM133B
7	-	92463231	CDK6
7	+	92465796	AC002454.1
7	-	92465941	CDK6
7	-	92747336	SAMD9
7	-	92777680	SAMD9L
7	-	92848908	HEPACAM2
7	-	92855832	HEPACAM2
7	+	92861652	CCDC132
7	-	93112167	MIR653
7	-	93113331	MIR489
7	-	93189122	CALCR
7	-	93204042	CALCR
7	+	93346239	MIR4652
7	-	93520303	TFPI2
7	+	93535819	GNGT1
7	+	93551015	GNG11
7	-	93633690	BET1
7	+	94023872	COL1A2
7	+	94139169	CASD1
7	-	94285521	SGCE
7	+	94285636	PEG10
7	+	94285681	PEG10
7	+	94536948	PPP1R9A
7	+	94539209	PPP1R9A
7	-	94953884	PON1
7	-	95025687	PON3
7	-	95064384	PON2
7	+	95115212	ASB4
7	-	95225925	PDK4
7	+	95401817	DYNC1I1
7	-	95849068	MIR591
7	-	95951459	SLC25A13
7	-	960526	ADAP1
7	-	96132835	C7orf76
7	-	96293650	RP11-682N22.1
7	-	96339203	SHFM1
7	+	96635289	DLX6
7	-	96643377	DLX6-AS1
7	-	96654143	DLX5
7	-	966852	ADAP1
7	+	9673899	PER4
7	+	96745904	ACN9
7	+	97361270	TAC1
7	-	97501477	ASNS
7	-	97501854	ASNS
7	-	97601638	MGC72080
7	-	97619416	OCM2
7	+	97736196	LMTK2
7	+	97841565	BHLHA15
7	-	97881563	TECPR1
7	+	97910978	BRI3
7	-	98030427	BAIAP2L1
7	+	98246596	NPTX2
7	-	98467673	TMEM130
7	+	98476112	TRRAP
7	+	98479272	MIR3609
7	-	985452	ADAP1
7	+	98610787	AC004893.11
7	-	98741743	SMURF1
7	-	98805089	KPNA7
7	+	98870923	MYH16
7	+	98923495	ARPC1A
